AT,SR,RH,WV,AP
1.38867735,1.245557049,-1.268936215,0,0.762675551
1.930461735,-0.146008103,-1.826170839,0,0.397087646
1.945403389,-0.398174388,-2.013261517,0,-0.160362319
0.103097415,-1.033077301,0.130314605,0,-0.429541925
0.001195332,-0.990920566,0.173212082,0,-0.738812111
-0.158979202,-0.272155432,0.281356983,0,-0.890583591
0.150313042,0.035195447,-0.277463766,0,-0.824720496
-0.214860989,0.754629674,-0.066869597,0,-0.739766648
-0.400735168,1.778851222,0.36116792,0,-0.464859816
0.256996454,1.680350651,-0.033633064,0,-0.371315131
0.644284133,2.545822157,-0.436725157,0,0.146044254
1.046513467,2.665889299,-0.752364073,0,0.385633195
1.698268427,2.091488711,-1.13267364,0,0.223361801
1.808836669,1.577360934,-1.449682392,0,0.095453761
2.096911763,-0.215103602,-1.914056595,0,-0.356042529
-0.064249113,-1.033077301,0.205871842,0,-0.597540544
-0.043629631,-1.002944786,0.373135955,0,-0.854311161
-0.122820398,-0.812463409,0.607954583,0,-1.024218856
-0.194540339,-0.426322965,0.667217988,0,-0.915401569
-0.168840694,0.373713601,0.567147907,0,-0.917310644
-0.239664135,0.382287325,0.60038444,0,-0.865765613
-0.034664638,0.043364603,0.433120327,0,-0.300679347
0.538198388,0.599170636,-0.219570196,0,0.002863613
1.076097942,-0.11757944,-0.841259181,0,0.236725327
1.176804692,-0.09873203,-1.145074255,0,0.123135352
0.868707781,-0.322948132,-0.634918711,0,0.276815907
0.98196552,-0.72299948,-0.470033786,0,-0.222407263
-0.06484678,-1.033057851,-0.46188687,0,-0.6471765
-0.450939127,-1.014346594,0.180421742,0,-1.192217476
-0.467076113,-0.870316593,0.302120804,0,-1.564487144
-0.450939127,-0.109962675,0.646670457,0,-1.757303741
-0.355312539,-0.015208245,0.784014481,0,-1.499578586
-0.271340442,0.535883018,0.797712835,0,-1.208444615
-0.154795538,0.378852389,0.772767411,0,-0.637631124
0.537003055,-0.151998817,0.007606191,0,-0.257725155
0.925187234,-0.204402008,-0.497142108,0,-0.053454106
1.242846804,-0.270976739,-0.732537508,0,-0.133635265
1.236870142,-0.480169374,-0.625834539,0,-0.406633022
1.257788458,-0.842008523,-1.186169317,0,-0.819947807
0.37862152,-1.033065631,-0.44069047,0,-0.594676931
0.1607722,-1.003376584,0.131972827,0,-1.174081261
0.061559616,-0.738124089,0.43622048,0,-1.524396564
-0.055284121,-0.450309164,0.757410835,0,-1.335398117
-0.06484678,-0.577814128,0.799443153,0,-1.154035971
-0.050801625,-0.099545056,0.840538215,0,-0.785584454
0.248031461,0.367824028,0.330166381,0,-0.126953502
0.560312036,0.972547745,-0.260521065,0,0.400905796
0.584517516,0.787633065,-0.069392978,0,0.598495082
0.806550499,-0.044827271,-0.066653307,0,0.443859989
1.333990895,-0.464819141,-1.007225555,0,-0.022908903
1.53779506,-0.576164737,-1.213998605,0,-0.5354956
-0.360691535,-1.033077301,0.753373425,0,-0.592767856
-0.374437857,-1.004454135,0.62201342,0,-1.011809867
-0.335888389,-0.710088324,0.681421018,0,-1.308671064
-0.322739733,-0.049355317,0.758492284,0,-1.434670029
-0.418067487,0.040023029,0.754887454,0,-1.292443925
-0.347542879,-0.107041229,0.870890884,0,-0.805629743
-0.045422629,0.431508435,0.739747168,0,-0.153680555
0.738117722,0.100408652,-0.289503899,0,0.313088336
0.968219198,-0.20868498,-0.345450861,0,0.38754227
1.08267227,-0.289621865,-0.352372134,0,0.234816252
1.45262763,-0.197473786,-0.691802929,0,-0.117408126
1.502532756,-0.372993937,-0.929649613,0,-0.526904761
-0.150910708,-1.033077301,0.307167566,0,0.04009058
-0.305706247,-0.943893458,0.736358628,0,-0.409496635
-0.294649423,-0.607619877,0.778318849,0,-0.791311679
-0.266857946,-0.471716242,0.742270549,0,-0.782720841
-0.300626084,-0.384559128,0.785816896,0,-0.580358867
-0.358898536,-0.077418313,0.881200698,0,-0.45531444
-0.195735671,-0.106827275,0.849261904,0,0.28349767
0.306901579,0.145498503,0.060308806,0,0.703494219
0.777563689,0.014224057,-0.769090484,0,0.840947635
0.944013718,0.131385314,-1.053223186,0,1.020400706
1.096418592,-0.481239144,-1.22704809,0,0.914447031
1.287074101,-0.516957806,-0.94796215,0,0.337906314
-0.251318625,-1.033077301,0.551430848,0,0.264406918
-0.226814312,-0.985042664,0.699084685,0,-0.162271394
-0.248330294,-0.631104256,0.6945426,0,-0.254861542
-0.308993411,-0.293659762,0.876514419,0,-0.261543305
-0.374139023,0.428606439,0.843854659,0,-0.140317029
-0.420756985,0.53811203,0.843349983,0,0.251997929
-0.163461698,0.865555142,0.877091192,0,0.823765958
0.340072052,0.734615242,0.261746708,0,1.31821644
1.047409966,0.232542805,-0.875577163,0,1.393624911
1.299326257,0.501339158,-0.92207947,0,1.305807451
1.60563017,-0.16680055,-1.298063241,0,1.16644496
1.822284158,-0.54755324,-1.643694343,0,0.586086093
0.133279556,-1.033077301,0.536506852,0,1.136854294
0.131486558,-1.020150584,0.47335023,0,0.706357832
-0.058870118,-0.737980156,0.359581794,0,0.120271739
-0.26924861,-0.243174378,0.523024787,0,0.181362146
-0.340072052,0.209159569,0.532253152,0,0.384678657
-0.226814312,0.365746729,0.682646661,0,0.831402259
-0.023308981,0.766225986,0.764908882,0,1.335398117
0.45900762,1.485971419,-0.032335325,0,1.865166491
0.842111636,0.920023963,-0.556982286,0,2.050346788
1.142438887,1.154712144,-0.766783393,0,2.105709969
1.491475932,0.291594133,-1.324883177,0,1.814575998
1.908348086,-0.536754394,-1.761716478,0,1.11871808
0.004781329,-1.033050071,0.616894561,0,1.137808832
-0.191552008,-0.993585267,0.816962627,0,0.724494046
-0.181391683,-0.802905496,0.87925409,0,0.481086956
-0.126406395,-0.281760025,0.83152614,0,0.419042011
-0.059467784,0.182388078,0.778607236,0,0.636676586
0.002091832,0.658805475,0.815520695,0,1.004173566
0.147623544,0.554209157,0.758708574,0,1.55398723
0.508016246,0.486630787,0.25893494,0,2.131482484
0.978977189,0.583855414,-0.449918835,0,2.335753533
1.357897542,0.601710854,-0.904992576,0,2.452207122
1.296935593,-0.29091337,-0.979396268,0,2.358662436
1.605032504,-0.715915655,-1.384002389,0,1.823166836
-0.261777783,-1.033069521,0.456984301,0,1.450897168
-0.356507871,-0.981821683,0.736142338,0,0.929719633
-0.59557434,-0.355134606,0.859139138,0,0.415223861
-0.479925936,0.606308922,0.912274333,0,0.45149629
-0.437491638,1.326739009,0.906578701,0,0.695857918
-0.372047192,1.448249369,0.833761135,0,0.91062888
0.052594623,0.577106135,0.456119142,0,1.406988438
1.065339951,-0.265005475,-0.9256843,0,2.052255863
1.554828546,0.040318675,-1.418680854,0,2.257481449
1.981562192,0.230850623,-1.926385113,0,2.06943754
1.897590095,-0.032585207,-2.031718246,0,1.856575653
1.732933065,-0.077134338,-1.699785498,0,1.340170805
-0.802366836,-1.033077301,0.21185586,0,1.028037007
-0.574954857,-0.991772493,0.247615774,0,0.502086783
-0.574656024,-0.566268388,0.357707283,0,0.161316856
-0.530129894,0.595086058,0.339827326,0,0.033408816
-0.722578402,1.590610527,0.469961689,0,0.182316684
-0.647272464,0.884974393,0.634918711,0,0.523086611
-0.250422126,1.51689751,0.466789439,0,0.817084195
0.679247604,0.776810878,-0.562101145,0,1.120627155
1.393458679,1.046221862,-1.185376255,0,1.171217648
1.542576389,0.683943135,-1.30635435,0,1.112990854
1.847087304,0.25636562,-1.615071993,0,0.77890269
1.791803183,0.261885636,-1.562441475,0,0.393269496
-0.118337902,-1.033077301,0.838014834,0,0.784629916
-0.191552008,-0.948059728,0.829507435,0,0.316906487
-0.270742776,-0.345234367,0.830084208,0,0.068726708
-0.350830043,-0.032900303,0.856471564,0,-0.015272602
-0.311981742,0.536042511,0.89324083,0,0.250088854
-0.267455612,0.657852406,0.907011281,0,0.588949706
0.187966011,1.868922001,0.376957075,0,1.05858221
0.563898033,1.364550531,-0.090228895,0,1.537760091
0.834939642,0.877349848,-0.375947723,0,1.820303223
1.03904264,0.623257976,-0.533262505,0,1.974938316
1.548553051,-0.067039595,-0.966995652,0,1.668531743
1.920002577,-0.406997076,-1.484577146,0,1.117763542
-0.228009645,-1.033077301,0.903694837,0,1.271444097
-0.274926439,-0.980907515,0.834986777,0,1.212262765
-0.352025375,-0.647372546,0.649770611,0,0.958355761
-0.792804177,0.686743988,0.797424448,0,0.958355761
-0.760530204,1.593563094,0.535785886,0,1.061445823
-0.546864547,1.254150223,0.562822111,0,1.307716527
-0.135969054,1.805268716,0.307311759,0,1.593123272
0.811630661,1.702092276,-0.727923326,0,2.095210055
1.37313803,0.643202387,-1.209672809,0,2.04939225
1.710819417,0.822807116,-1.421781007,0,1.836530363
2.064040124,0.298467894,-1.644343213,0,1.639895615
2.168332871,-0.056715338,-1.655662379,0,1.369761471
-0.385793514,-1.033077301,0.344801991,0,1.029946082
-0.227411978,-1.002287363,0.377101268,0,0.585131555
-0.093235923,-0.790278315,0.254897531,0,0.366542442
-0.120130901,-0.378097715,0.38935769,0,0.472496117
-0.11236124,-0.21864746,0.284673427,0,0.753130175
-0.203505331,0.594311933,0.424252445,0,1.221808142
-0.043330797,0.45643214,0.373784825,0,2.138164248
0.127302895,0.32966629,0.152448261,0,2.830204015
0.34574988,1.155840265,-0.076242155,0,3.142337814
0.629641312,0.703276804,-0.382436417,0,2.80824965
1.160368872,-0.294966827,-1.097706789,0,2.3729805
1.188758016,-0.717864582,-1.093957766,0,1.742985677
-0.765311533,-1.033077301,0.519636247,0,0.670085403
-1.137059892,-0.971999245,0.423098899,0,0.508768546
-1.292751929,-0.419305271,0.280708114,0,0.274906832
-1.360288207,0.826988946,0.314593516,0,0.062999482
-1.399435341,1.36239932,0.437662412,0,0.119317201
-1.146921384,2.053330973,0.380345615,0,0.115499051
-0.282994932,1.263319128,-0.134784594,0,0.538359212
0.71271691,0.232959043,-0.751354721,0,0.944037697
1.253903628,0.769186332,-1.061658489,0,0.888674515
1.602940673,0.298281171,-1.282274086,0,0.855265699
1.861132459,0.169356329,-1.61831634,0,0.564131728
1.79150435,-0.093180894,-1.523004634,0,0.130771653
-0.475144607,-1.033077301,0.004289748,0,0.591813319
-0.55493304,-0.989648512,0.185324311,0,-0.044863268
-0.661018786,-0.627513717,0.444367396,0,-0.144135179
-0.46289245,-0.301700546,0.336655075,0,-0.146998792
-0.410297827,0.153901064,0.374361597,0,0.088771998
-0.350830043,0.404172883,0.398009282,0,0.458178053
0.199620501,1.193492294,-0.050503669,0,0.646221962
0.383402849,1.763718833,0.054324788,0,1.328716354
0.916222241,1.340225896,-0.804850398,0,1.329670892
1.32472707,0.151722622,-1.04572514,0,1.235171668
1.732335399,0.077994044,-1.426755673,0,0.839993097
2.271430286,-0.709201387,-2.029122769,0,0.020999827
-0.886338933,-1.033077301,0.33146412,0,0.38754227
-0.51907307,-0.975838748,0.230745169,0,-0.066817633
-0.35441604,-0.467304898,0.360807437,0,-0.456268978
-0.402528167,0.245944111,0.492167442,0,-0.424769237
-0.458111121,1.067702852,0.69771485,0,-0.047726881
-0.547462213,0.995086836,0.806436523,0,0.370360593
-0.139853884,0.685040136,0.529801868,0,0.867674688
0.538796054,1.368600098,-0.380417712,0,1.343988956
1.148116716,0.69887713,-0.946303928,0,1.465215232
1.476235444,0.58997061,-1.349396021,0,1.227535367
1.783137023,-0.508703069,-1.772530968,0,0.625222135
2.091831601,-0.619099487,-1.947941997,0,-0.008590838
0.000597666,-1.033077301,0.369026449,0,-0.038181504
-0.053192289,-1.001703852,0.495988562,0,-0.419042011
-0.115050738,-0.767747005,0.589425756,0,-0.631903898
-0.002091832,-0.258804697,0.152880841,0,-0.555540889
-0.191253175,1.344372715,0.779111912,0,-0.41140571
-0.212470324,1.773257295,0.815736985,0,-0.059181332
-0.050801625,2.264542556,0.696272918,0,0.550768201
0.462294784,2.767182943,-0.192750261,0,1.028037007
1.105981251,0.654681996,-0.826695668,0,1.1826721
1.59009085,0.135722747,-1.43699339,0,0.875310989
1.859937126,0.269669674,-1.368862103,0,0.541222825
2.180286194,0.316630651,-1.815140059,0,-0.041999655
-0.181391683,-1.033077301,0.745947476,0,-0.053454106
-0.262674282,-1.008756557,0.735349275,0,-0.57940433
-0.42613598,-0.938696319,0.752364073,0,-1.006082642
-0.462294784,-0.844824937,0.845296591,0,-1.037582383
-0.584218683,0.169052903,0.840898698,0,-0.718766821
-0.432112642,1.390392294,0.741910066,0,-0.482041493
-0.266857946,0.168967321,0.807878455,0,0.313088336
-0.156289704,0.507528266,0.863609127,0,1.131127069
0.020918316,0.353917013,0.384815604,0,1.604577723
0.8047575,0.12123222,-0.964111788,0,1.37835231
0.63233081,-0.136240126,-0.524899299,0,1.066218511
0.814021326,-0.501533662,-0.572050476,0,0.544086438
-0.359795035,-1.033077301,0.625834539,0,0.026727053
-0.409401328,-0.994884552,0.65020319,0,-0.506859471
-0.496959422,-0.734136763,0.805499268,0,-0.815175119
-0.341566217,-0.242264101,0.771181286,0,-0.979355588
-0.345152214,0.144483194,0.779832878,0,-0.832356796
-0.378023854,0.510554744,0.800308312,0,-0.501132246
-0.110269409,0.705622519,0.699445168,0,0.041999655
0.321843233,0.995623666,0.285899069,0,0.613767684
0.761426703,1.056223243,-0.425189701,0,0.747402949
1.119727573,0.504797434,-0.797640738,0,0.881992752
1.519267409,-0.366439162,-1.280976347,0,0.399951259
1.886234438,-0.790854046,-1.606997174,0,-0.350315303
-0.342163883,-1.033077301,0.612136185,0,-0.159407781
-0.585414015,-0.989438448,0.747677794,0,-0.528813836
-0.795194841,-0.726352724,0.565633878,0,-0.848583936
-1.212365829,-0.233095196,0.461310097,0,-0.811356969
-1.016928991,0.908307059,0.388925111,0,-0.421905624
-0.652950293,1.161504214,0.24155966,0,-0.309270186
-0.222630649,1.036496677,0.0095528,0,-0.183271221
0.29345409,1.400070799,-0.207385871,0,0.437178226
0.83762914,0.225225576,-0.734844599,0,0.625222135
1.204895002,0.993682519,-1.009316357,0,0.572722566
1.53779506,-0.132299481,-1.300370332,0,0.113589976
1.844397806,-0.475011135,-1.394312203,0,-0.482996031
-0.174817355,-1.033077301,0.344874088,0,-0.146998792
-0.427630146,-0.989913037,0.764115819,0,-0.492541407
-0.408504828,-0.747779254,0.859571718,0,-0.715903208
-0.251916291,-0.100128567,0.666569119,0,-0.790357142
-0.196333337,-0.392234245,0.611415219,0,-0.510677622
-0.216355154,0.159113763,0.695551952,0,-0.146998792
0.036158803,-0.132890773,0.496276949,0,0.325497325
0.651157294,0.203670674,-0.391736878,0,0.638585661
0.683132434,0.573663419,-0.418989393,0,0.956446686
1.026790483,-0.236207255,-0.752147783,0,0.860038387
1.161564205,-0.207595759,-0.83195872,0,0.489677794
1.359391708,-0.603823165,-1.131808481,0,0.1116809
-0.011953323,-1.033077301,-0.124186394,0,0.477268805
-0.116843737,-0.99320404,0.046898839,0,0.138407954
-0.465283115,-0.225427859,0.215604883,0,-0.130771653
-0.536704222,0.814544598,0.370612574,0,-0.133635265
-0.670880278,0.465009754,0.501828387,0,0.055363181
-0.750967545,0.960006146,0.20169024,0,0.308315648
0.044824963,0.056754239,-0.340332002,0,0.726403122
0.860639287,0.615715122,-0.977954336,0,1.040445996
0.862432286,1.866475145,-0.801101375,0,1.184581175
1.250915297,0.632177916,-1.126689622,0,1.276216785
0.933255727,-0.251152921,-0.659287362,0,1.129217993
1.053386628,-0.64652451,-0.795766226,0,0.728312197
-0.72048657,-1.033077301,-0.716676256,0,0.421905624
-0.429423144,-0.981603838,-0.8938897,0,0.053454106
-0.56748403,-0.398847371,-0.728355905,0,-0.266315993
-0.469466778,0.089940462,-0.578899653,0,-0.284452208
-0.509809244,1.638353409,-0.518915281,0,-0.071590321
-0.158381536,2.605145789,-0.892447768,0,0.243407091
0.451536793,1.920978975,-1.378234661,0,0.462950741
0.767702198,2.185002207,-1.740231691,0,0.739766648
1.189355682,1.680066675,-1.916796266,0,0.951673998
1.608618501,0.681706342,-2.168990174,0,1.073854812
1.822881824,0.066942343,-2.338849764,0,0.734039423
1.793895014,-0.573095468,-2.414118615,0,0.296861197
-0.709130913,-1.033077301,0.56750839,0,-0.243407091
-0.943714885,-0.994203789,0.56347098,0,-0.820902345
-0.831054812,-0.471844615,0.413365858,0,-1.043309608
-0.711820411,0.954746766,0.298083394,0,-1.049036834
-0.920405904,1.092739371,0.573204021,0,-0.921128794
-0.679546437,0.835391507,-0.00551539,0,-0.734039423
0.201712333,0.333190697,-1.159781962,0,-0.384678657
0.879465772,-0.229559118,-1.555231815,0,0.076363009
1.161863038,0.497429633,-1.634898558,0,0.361769754
1.200711339,0.786524393,-1.60411331,0,0.443859989
1.152001546,0.10497949,-1.575635153,0,0.148907867
1.084166436,-0.430376423,-1.628193574,0,-0.321679175
-0.197827503,-1.033077301,0.15778341,0,-0.269179606
-0.24504313,-1.000256745,0.317621573,0,-0.540268288
-0.37085186,-0.726263253,0.698724202,0,-0.783675378
-0.5635992,-0.264783741,0.774497729,0,-0.733084885
-0.915923408,0.077321061,0.786177379,0,-0.712085057
-0.921601237,0.401099724,0.860292684,0,-0.558404502
-0.436595138,1.248571856,0.830300498,0,-0.205225586
0.170036026,0.711169765,0.212865213,0,0.424769237
0.533417058,1.575124141,-0.077251507,0,0.82281142
0.836433807,1.259981444,-0.329805898,0,0.884856365
1.206986834,0.174312283,-0.845296591,0,0.723539509
1.255098961,-0.593071,-0.905929832,0,0.477268805
-0.28568443,-1.033077301,0.756545676,0,0.489677794
-0.400137502,-0.991764712,0.798505897,0,0.196634748
-0.724670233,-0.7365914,0.870314111,0,-0.101180987
-0.824181651,-0.05421791,0.882065857,0,-0.189952985
-0.818204989,0.156087285,0.889275517,0,-0.005727226
-0.759334871,1.437785069,0.837149675,0,0.010499914
-0.423446483,1.655228551,0.445448845,0,0.419996549
0.104890413,2.314992929,-0.100322419,0,0.725448584
0.256398788,0.366209648,0.120293178,0,1.112036316
0.78055202,0.463403154,-0.52403414,0,0.951673998
1.070420114,0.170091553,-1.031882593,0,0.626176673
1.330106065,-0.446535791,-1.065695898,0,0.278724982
-0.359795035,-1.033069521,0.80607604,0,0.000954538
-0.379219186,-0.981518257,0.79886638,0,-0.337906314
-0.455720456,-0.45798428,0.831454044,0,-0.629040285
-0.484408432,0.524780746,0.834482101,0,-0.608994996
-0.504430249,0.267670176,0.821288423,0,-0.444814527
-0.693591592,0.932176555,0.845224494,0,-0.442905451
-0.003287164,1.606373108,0.221660998,0,0.060135869
0.637112139,2.027434748,-0.374073211,0,0.608040458
0.738715388,1.05498231,-0.547537631,0,0.774130002
1.004975668,1.800717329,-0.795622033,0,0.572722566
1.470557616,-0.006296085,-1.176436276,0,0.165135007
1.768195369,-0.500736196,-1.87916184,0,-0.089726535
-0.309292244,-1.033077301,0.812420541,0,0.332179088
-0.26626028,-0.986859329,0.761015665,0,0.137453416
-0.240261801,-0.609926691,0.624825187,0,-0.128862577
-0.27402994,-0.384197351,0.68286295,0,-0.348406228
-0.291959925,0.096713082,0.677023126,0,-0.210952812
-0.34664638,0.351085039,0.672985716,0,-0.048681418
-0.018527651,0.702230374,0.449990931,0,0.263452381
0.227411978,1.335231041,0.088138094,0,0.507814009
0.720187737,1.454555179,-0.482001822,0,0.636676586
0.812825994,1.759813198,-0.38575286,0,0.657676414
1.064144619,0.393533529,-0.598870411,0,0.414269323
1.34415122,-0.374837832,-1.060865426,0,0.194725673
-0.223825981,-1.033069521,0.687549229,0,0.272997757
-0.22950381,-1.017493664,0.713359812,0,-0.095453761
-0.220239984,-0.870269913,0.696561304,0,-0.289224896
-0.39416084,-0.292539421,0.790935754,0,-0.401860334
-0.459904119,-0.087656989,0.842052244,0,-0.200452898
-0.436595138,0.792806863,0.674499745,0,0.204271049
-0.196931004,-0.076410784,0.335862013,0,0.585131555
0.232492141,-0.099486705,-0.052882856,0,1.032809695
